"year","month","fips_code","n"
2020,"January",6079,15
2020,"January",6081,9
2020,"January",6083,12
2020,"January",6085,34
2020,"January",6087,9
2020,"January",6089,7
2020,"January",6093,6
2020,"January",6095,4
2020,"January",6097,9
2020,"January",6099,4
2020,"January",6103,4
2020,"January",6107,4
2020,"January",6109,4
2020,"January",6111,10
2020,"January",6113,4
2020,"January",6115,3
2020,"January",8003,2
2020,"January",8005,6
2020,"January",8013,6
2020,"January",8014,2
2020,"January",8019,2
2020,"January",8031,20
2020,"January",8037,2
2020,"January",8041,6
2020,"January",8045,3
2020,"January",8049,2
2020,"January",8051,3
2020,"January",8059,2
2020,"January",8067,3
2020,"January",8069,7
2020,"January",8071,2
2020,"January",8077,7
2020,"January",8083,3
2020,"January",8097,2
2020,"January",8101,7
2020,"January",8107,3
2020,"January",8123,2
2020,"January",9001,7
2020,"January",9003,6
2020,"January",9005,3
2020,"January",9007,2
2020,"January",9009,5
2020,"January",9011,4
2020,"January",9015,2
2020,"January",10001,2
2020,"January",10003,3
2020,"January",10005,4
2020,"January",11001,59
2020,"January",12001,2
2020,"January",12009,8
2020,"January",12011,8
2020,"January",12015,5
2020,"January",12017,2
2020,"January",12021,3
2020,"January",12031,9
2020,"January",12033,2
2020,"January",12035,5
2020,"January",12057,11
2020,"January",12069,2
2020,"January",12071,6
2020,"January",12073,23
2020,"January",12081,2
2020,"January",12083,6
2020,"January",12085,2
2020,"January",12086,17
2020,"January",12087,7
2020,"January",12095,7
2020,"January",12099,14
2020,"January",12101,4
2020,"January",12103,9
2020,"January",12105,3
2020,"January",12109,3
2020,"January",12113,2
2020,"January",12115,7
2020,"January",12127,7
2020,"January",13021,3
2020,"January",13051,2
2020,"January",13059,4
2020,"January",13067,2
2020,"January",13073,2
2020,"January",13089,2
2020,"January",13115,2
2020,"January",13121,21
2020,"January",13135,2
2020,"January",13139,2
2020,"January",13185,4
2020,"January",13245,2
2020,"January",15001,16
2020,"January",15003,14
2020,"January",15007,4
2020,"January",15009,10
2020,"January",16001,16
2020,"January",16005,3
2020,"January",16013,3
2020,"January",16017,5
2020,"January",16019,2
2020,"January",16055,3
2020,"January",16057,2
2020,"January",17019,2
2020,"January",17031,29
2020,"January",17037,2
2020,"January",17043,3
2020,"January",17049,2
2020,"January",17051,10
2020,"January",17077,2
2020,"January",17089,5
2020,"January",17097,2
2020,"January",17111,7
2020,"January",17113,2
2020,"January",17137,2
2020,"January",17161,2
2020,"January",17163,2
2020,"January",17167,7
2020,"January",17177,2
2020,"January",17197,2
2020,"January",17201,4
2020,"January",18003,6
2020,"January",18005,2
2020,"January",18019,2
2020,"January",18089,2
2020,"January",18091,2
2020,"January",18097,12
2020,"January",18105,9
2020,"January",18157,2
2020,"January",18163,6
2020,"January",18167,8
2020,"January",19013,3
2020,"January",19045,2
2020,"January",19061,2
2020,"January",19103,17
2020,"January",19113,2
2020,"January",19153,15
2020,"January",19163,2
2020,"January",19181,4
2020,"January",19193,2
2020,"January",20045,2
2020,"January",20173,2
2020,"January",20177,6
2020,"January",21047,7
2020,"January",21067,8
2020,"January",21073,9
2020,"January",21111,8
2020,"January",21125,2
2020,"January",21145,4
2020,"January",21179,3
2020,"January",21195,2
2020,"January",21205,2
2020,"January",21227,2
2020,"January",22033,3
2020,"January",22055,2
2020,"January",22071,11
2020,"January",22103,2
2020,"January",22109,2
2020,"January",22125,2
2020,"January",23001,2
2020,"January",23005,9
2020,"January",23007,12
2020,"January",23009,4
2020,"January",23013,2
2020,"January",23019,2
2020,"January",23023,2
2020,"January",23027,2
2020,"January",23029,4
2020,"January",24001,2
2020,"January",24003,6
2020,"January",24031,3
2020,"January",24033,2
2020,"January",24043,2
2020,"January",24047,4
2020,"January",24510,14
2020,"January",25005,6
2020,"January",25007,2
2020,"January",25009,4
2020,"January",25011,6
2020,"January",25013,5
2020,"January",25015,11
2020,"January",25017,19
2020,"January",25025,14
2020,"January",25027,6
2020,"January",26005,2
2020,"January",26029,2
2020,"January",26039,2
2020,"January",26055,4
2020,"January",26057,2
2020,"January",26061,2
2020,"January",26065,11
2020,"January",26073,5
2020,"January",26077,7
2020,"January",26081,2
2020,"January",26091,8
2020,"January",26093,2
2020,"January",26103,5
2020,"January",26105,5
2020,"January",26125,3
2020,"January",26139,6
2020,"January",26145,2
2020,"January",26161,10
2020,"January",26163,16
2020,"January",27007,2
2020,"January",27013,8
2020,"January",27031,4
2020,"January",27053,9
2020,"January",27061,4
2020,"January",27083,2
2020,"January",27103,2
2020,"January",27113,2
2020,"January",27123,13
2020,"January",27131,2
2020,"January",27137,2
2020,"January",27171,2
2020,"January",28049,10
2020,"January",28099,2
2020,"January",29019,3
2020,"January",29051,4
2020,"January",29077,4
2020,"January",29095,7
2020,"January",29097,2
2020,"January",29161,2
2020,"January",29510,8
2020,"January",30009,2
2020,"January",30013,2
2020,"January",30031,7
2020,"January",30049,8
2020,"January",30063,4
2020,"January",30093,2
2020,"January",31109,11
2020,"January",32003,12
2020,"January",32005,2
2020,"January",32023,2
2020,"January",32031,5
2020,"January",33005,4
2020,"January",33007,2
2020,"January",33009,6
2020,"January",33011,12
2020,"January",33013,10
2020,"January",33015,5
2020,"January",34001,7
2020,"January",34003,12
2020,"January",34007,2
2020,"January",34009,3
2020,"January",34011,2
2020,"January",34013,2
2020,"January",34017,13
2020,"January",34021,8
2020,"January",34023,2
2020,"January",34025,3
2020,"January",34027,2
2020,"January",34029,2
2020,"January",34035,3
2020,"January",35001,9
2020,"January",35013,2
2020,"January",35035,2
2020,"January",35041,5
2020,"January",35047,2
2020,"January",35049,17
2020,"January",35053,2
2020,"January",35055,4
2020,"January",36001,27
2020,"January",36007,2
2020,"January",36027,4
2020,"January",36029,15
2020,"January",36031,2
2020,"January",36039,2
2020,"January",36047,9
2020,"January",36055,4
2020,"January",36059,13
2020,"January",36061,42
2020,"January",36065,6
2020,"January",36067,23
2020,"January",36069,2
2020,"January",36071,5
2020,"January",36075,2
2020,"January",36079,2
2020,"January",36081,5
2020,"January",36089,2
2020,"January",36091,5
2020,"January",36093,3
2020,"January",36095,4
2020,"January",36099,3
2020,"January",36103,18
2020,"January",36109,10
2020,"January",36111,3
2020,"January",36113,5
2020,"January",36119,10
2020,"January",37001,2
2020,"January",37021,9
2020,"January",37051,2
2020,"January",37063,11
2020,"January",37067,6
2020,"January",37089,2
2020,"January",37099,2
2020,"January",37119,7
2020,"January",37129,5
2020,"January",37133,2
2020,"January",37135,2
2020,"January",37167,2
2020,"January",37183,17
2020,"January",38101,2
2020,"January",39009,2
2020,"January",39017,2
2020,"January",39027,2
2020,"January",39035,18
2020,"January",39041,2
2020,"January",39049,8
2020,"January",39061,7
2020,"January",39087,3
2020,"January",39093,2
2020,"January",39095,10
2020,"January",39099,2
2020,"January",39113,4
2020,"January",39151,2
2020,"January",39153,8
2020,"January",39169,4
2020,"January",40027,2
2020,"January",40109,4
2020,"January",40143,4
2020,"January",41003,2
2020,"January",41005,2
2020,"January",41007,2
2020,"January",41011,2
2020,"January",41015,6
2020,"January",41017,3
2020,"January",41019,2
2020,"January",41029,2
2020,"January",41033,4
2020,"January",41039,17
2020,"January",41041,2
2020,"January",41043,2
2020,"January",41047,9
2020,"January",41051,25
2020,"January",41065,2
2020,"January",41067,6
2020,"January",42001,2
2020,"January",42003,16
2020,"January",42007,4
2020,"January",42011,5
2020,"January",42017,2
2020,"January",42021,3
2020,"January",42027,6
2020,"January",42029,4
2020,"January",42031,2
2020,"January",42043,2
2020,"January",42045,2
2020,"January",42049,2
2020,"January",42063,2
2020,"January",42071,7
2020,"January",42073,2
2020,"January",42077,4
2020,"January",42079,6
2020,"January",42081,2
2020,"January",42091,2
2020,"January",42095,8
2020,"January",42101,24
2020,"January",42107,2
2020,"January",42123,2
2020,"January",42133,3
2020,"January",44003,2
2020,"January",44005,8
2020,"January",44007,12
2020,"January",44009,4
2020,"January",45003,4
2020,"January",45019,10
2020,"January",45031,2
2020,"January",45041,6
2020,"January",45045,3
2020,"January",45051,3
2020,"January",45075,2
2020,"January",45079,7
2020,"January",46099,5
2020,"January",46103,11
2020,"January",47001,8
2020,"January",47037,7
2020,"January",47065,2
2020,"January",47079,2
2020,"January",47093,4
2020,"January",47099,2
2020,"January",47149,7
2020,"January",47157,7
2020,"January",47163,2
2020,"January",47179,6
2020,"January",48005,4
2020,"January",48027,10
2020,"January",48029,9
2020,"January",48041,3
2020,"January",48061,7
2020,"January",48091,3
2020,"January",48113,8
2020,"January",48121,5
2020,"January",48141,6
2020,"January",48187,2
2020,"January",48201,9
2020,"January",48215,2
2020,"January",48227,2
2020,"January",48245,2
2020,"January",48303,4
2020,"January",48347,2
2020,"January",48355,7
2020,"January",48361,2
2020,"January",48375,2
2020,"January",48423,2
2020,"January",48439,7
2020,"January",48441,3
2020,"January",48453,13
2020,"January",48465,2
2020,"January",48479,3
2020,"January",48491,4
2020,"January",49005,4
2020,"January",49025,3
2020,"January",49035,41
2020,"January",49049,3
2020,"January",50001,2
2020,"January",50003,2
2020,"January",50007,6
2020,"January",50021,5
2020,"January",50023,4
2020,"January",50025,2
2020,"January",51047,5
2020,"January",51153,2
2020,"January",51520,3
2020,"January",51540,3
2020,"January",51600,2
2020,"January",51650,2
2020,"January",51710,8
2020,"January",51760,26
2020,"January",51790,2
2020,"January",51820,2
2020,"January",51830,2
2020,"January",51840,2
2020,"January",53005,4
2020,"January",53007,4
2020,"January",53009,4
2020,"January",53011,3
2020,"January",53015,2
2020,"January",53021,2
2020,"January",53029,2
2020,"January",53031,2
2020,"January",53033,36
2020,"January",53035,6
2020,"January",53037,2
2020,"January",53053,2
2020,"January",53057,7
2020,"January",53061,4
2020,"January",53063,10
2020,"January",53067,12
2020,"January",53073,16
2020,"January",53077,9
2020,"January",54011,2
2020,"January",54037,2
2020,"January",54039,2
2020,"January",54051,2
2020,"January",54107,6
2020,"January",55003,2
2020,"January",55025,9
2020,"January",55079,18
2020,"January",55087,2
2020,"January",55109,2
2020,"January",55113,4
2020,"January",55127,2
2020,"January",56013,2
2020,"January",56021,5
2020,"January",56029,2
2020,"January",56035,2
2020,"January",56037,2
2020,"January",56039,2
2020,"January",66000,2
2020,"January",72000,5
2020,"January",NA,3
2020,"February",1097,2
2020,"February",1101,2
2020,"February",2020,2
2020,"February",2110,5
2020,"February",2261,3
2020,"February",4003,8
2020,"February",4013,13
2020,"February",4015,2
2020,"February",4019,16
2020,"February",5031,2
2020,"February",5143,2
2020,"February",6001,19
2020,"February",6007,7
2020,"February",6013,4
2020,"February",6019,2
2020,"February",6029,2
2020,"February",6035,3
2020,"February",6037,33
2020,"February",6041,3
2020,"February",6055,2
2020,"February",6059,2
2020,"February",6065,5
2020,"February",6067,4
2020,"February",6073,11
2020,"February",6075,27
2020,"February",6079,2
2020,"February",6081,8
2020,"February",6085,20
2020,"February",6087,2
2020,"February",6089,2
2020,"February",6097,12
2020,"February",8013,2
2020,"February",8014,3
2020,"February",8031,4
2020,"February",8041,5
2020,"February",9001,4
2020,"February",9003,19
2020,"February",9009,10
2020,"February",10003,5
2020,"February",11001,41
2020,"February",12001,2
2020,"February",12009,4
2020,"February",12011,2
2020,"February",12031,2
2020,"February",12033,2
2020,"February",12057,10
2020,"February",12061,2
2020,"February",12073,13
2020,"February",12083,2
2020,"February",12086,4
2020,"February",12087,2
2020,"February",12095,9
2020,"February",12099,2
2020,"February",12115,2
2020,"February",12127,2
2020,"February",13051,3
2020,"February",13059,2
2020,"February",13121,9
2020,"February",15001,8
2020,"February",15007,2
2020,"February",16001,15
2020,"February",16005,2
2020,"February",17031,18
2020,"February",17037,2
2020,"February",17043,2
2020,"February",17051,8
2020,"February",17163,2
2020,"February",17167,3
2020,"February",17197,4
2020,"February",18093,3
2020,"February",18097,2
2020,"February",18181,2
2020,"February",19103,8
2020,"February",19153,5
2020,"February",19163,2
2020,"February",20103,2
2020,"February",20177,2
2020,"February",21047,2
2020,"February",21067,2
2020,"February",21073,11
2020,"February",22033,2
2020,"February",22071,2
2020,"February",22079,3
2020,"February",23007,8
