"","county","count","month","year","state"
"481","MORGAN",13090,"May","2017","WV"
"482","NICHOLAS",15450,"May","2017","WV"
"483","OHIO",28674,"May","2017","WV"
"484","PENDLETON",4887,"May","2017","WV"
"485","PLEASANTS",5199,"May","2017","WV"
"486","POCAHONTAS",5482,"May","2017","WV"
"487","PRESTON",18465,"May","2017","WV"
"488","PUTNAM",39289,"May","2017","WV"
"489","RALEIGH",50617,"May","2017","WV"
"490","RANDOLPH",17765,"May","2017","WV"
"491","RITCHIE",5885,"May","2017","WV"
"492","ROANE",9503,"May","2017","WV"
"493","SUMMERS",9006,"May","2017","WV"
"494","TAYLOR",10724,"May","2017","WV"
"495","TUCKER",5659,"May","2017","WV"
"496","TYLER",6342,"May","2017","WV"
"497","UPSHUR",13153,"May","2017","WV"
"498","WAYNE",25900,"May","2017","WV"
"499","WEBSTER",5185,"May","2017","WV"
"500","WETZEL",11735,"May","2017","WV"
"501","WIRT",4221,"May","2017","WV"
"502","WOOD",56105,"May","2017","WV"
"503","WYOMING",17307,"May","2017","WV"
"504","WEST VIRGINIA",1224623,"May","2017","WV"
"505","BARBOUR",9947,"Nov","2017","WV"
"506","BERKELEY",74211,"Nov","2017","WV"
"507","BOONE",15128,"Nov","2017","WV"
"508","BRAXTON",8161,"Nov","2017","WV"
"509","BROOKE",18361,"Nov","2017","WV"
"510","CABELL",53028,"Nov","2017","WV"
"511","CALHOUN",4703,"Nov","2017","WV"
"512","CLAY",5342,"Nov","2017","WV"
"513","DODDRIDGE",4597,"Nov","2017","WV"
"514","FAYETTE",27248,"Nov","2017","WV"
"515","GILMER",4628,"Nov","2017","WV"
"516","GRANT",7147,"Nov","2017","WV"
"517","GREENBRIER",26673,"Nov","2017","WV"
"518","HAMPSHIRE",13825,"Nov","2017","WV"
"519","HANCOCK",23345,"Nov","2017","WV"
"520","HARDY",8700,"Nov","2017","WV"
"521","HARRISON",42840,"Nov","2017","WV"
"522","JACKSON",21021,"Nov","2017","WV"
"523","JEFFERSON",38639,"Nov","2017","WV"
"524","KANAWHA",141403,"Nov","2017","WV"
"525","LEWIS",9673,"Nov","2017","WV"
"526","LINCOLN",13056,"Nov","2017","WV"
"527","LOGAN",24708,"Nov","2017","WV"
"528","MARION",40516,"Nov","2017","WV"
"529","MARSHALL",20862,"Nov","2017","WV"
"530","MASON",17972,"Nov","2017","WV"
"531","MCDOWELL",16933,"Nov","2017","WV"
"532","MERCER",40061,"Nov","2017","WV"
"533","MINERAL",17941,"Nov","2017","WV"
"534","MINGO",19430,"Nov","2017","WV"
"535","MONONGALIA",66567,"Nov","2017","WV"
"536","MONROE",8739,"Nov","2017","WV"
"537","MORGAN",13227,"Nov","2017","WV"
"538","NICHOLAS",15634,"Nov","2017","WV"
"539","OHIO",28496,"Nov","2017","WV"
"540","PENDLETON",4933,"Nov","2017","WV"
"541","PLEASANTS",5140,"Nov","2017","WV"
