"","year","month","fips_code","n"
"9387",2018,"November",4013,15
"9388",2018,"November",4017,2
"9389",2018,"November",4019,26
"9390",2018,"November",4025,6
"9391",2018,"November",4027,4
"9392",2018,"November",5019,2
"9393",2018,"November",5091,2
"9394",2018,"November",5119,2
"9395",2018,"November",5131,2
"9396",2018,"November",5143,2
"9397",2018,"November",6001,17
"9398",2018,"November",6007,4
"9399",2018,"November",6013,13
"9400",2018,"November",6017,2
"9401",2018,"November",6019,2
"9402",2018,"November",6023,2
"9403",2018,"November",6029,2
"9404",2018,"November",6031,2
"9405",2018,"November",6033,2
"9406",2018,"November",6037,59
"9407",2018,"November",6039,2
"9408",2018,"November",6041,4
"9409",2018,"November",6045,5
"9410",2018,"November",6047,2
"9411",2018,"November",6053,2
"9412",2018,"November",6055,6
"9413",2018,"November",6057,4
"9414",2018,"November",6059,14
"9415",2018,"November",6061,4
"9416",2018,"November",6063,2
"9417",2018,"November",6065,13
"9418",2018,"November",6067,18
"9419",2018,"November",6069,2
"9420",2018,"November",6071,10
"9421",2018,"November",6073,16
"9422",2018,"November",6075,24
"9423",2018,"November",6077,6
"9424",2018,"November",6079,12
"9425",2018,"November",6081,10
"9426",2018,"November",6083,5
"9427",2018,"November",6085,43
"9428",2018,"November",6087,4
"9429",2018,"November",6089,2
"9430",2018,"November",6095,4
"9431",2018,"November",6097,6
"9432",2018,"November",6107,2
"9433",2018,"November",6109,2
"9434",2018,"November",6111,9
"9435",2018,"November",6113,2
"9436",2018,"November",8003,2
"9437",2018,"November",8005,2
"9438",2018,"November",8013,13
"9439",2018,"November",8015,2
"9440",2018,"November",8031,4
"9441",2018,"November",8037,2
"9442",2018,"November",8041,2
"9443",2018,"November",8049,2
"9444",2018,"November",8051,2
"9445",2018,"November",8059,2
"9446",2018,"November",8067,2
"9447",2018,"November",8069,4
"9448",2018,"November",8077,4
"9449",2018,"November",8083,2
"9450",2018,"November",8097,2
"9451",2018,"November",8101,2
"9452",2018,"November",9001,21
"9453",2018,"November",9003,14
"9454",2018,"November",9007,4
"9455",2018,"November",9009,17
"9456",2018,"November",9011,5
"9457",2018,"November",9015,4
"9458",2018,"November",10001,2
"9459",2018,"November",10003,4
"9460",2018,"November",11001,56
"9461",2018,"November",12001,10
"9462",2018,"November",12005,2
"9463",2018,"November",12009,4
"9464",2018,"November",12011,20
"9465",2018,"November",12015,2
"9466",2018,"November",12017,2
"9467",2018,"November",12021,2
"9468",2018,"November",12031,5
"9469",2018,"November",12033,5
"9470",2018,"November",12035,2
"9471",2018,"November",12053,2
"9472",2018,"November",12055,2
"9473",2018,"November",12057,4
"9474",2018,"November",12069,2
"9475",2018,"November",12071,5
"9476",2018,"November",12073,2
"9477",2018,"November",12083,4
"9478",2018,"November",12085,2
"9479",2018,"November",12086,12
"9480",2018,"November",12087,9
"9481",2018,"November",12091,6
"9482",2018,"November",12095,11
"9483",2018,"November",12097,2
"9484",2018,"November",12099,11
"9485",2018,"November",12101,6
"9486",2018,"November",12103,4
"9487",2018,"November",12105,3
"9488",2018,"November",12109,2
"9489",2018,"November",12115,2
"9490",2018,"November",12127,5
"9491",2018,"November",12133,3
"9492",2018,"November",13021,5
"9493",2018,"November",13031,7
"9494",2018,"November",13051,7
"9495",2018,"November",13057,2
"9496",2018,"November",13059,8
"9497",2018,"November",13067,5
"9498",2018,"November",13073,4
"9499",2018,"November",13089,4
"9500",2018,"November",13121,13
"9501",2018,"November",13127,2
"9502",2018,"November",13139,2
"9503",2018,"November",13185,2
"9504",2018,"November",13211,2
"9505",2018,"November",13215,2
"9506",2018,"November",13245,2
"9507",2018,"November",13299,2
"9508",2018,"November",13313,3
"9509",2018,"November",15001,16
"9510",2018,"November",15003,2
"9511",2018,"November",15007,4
"9512",2018,"November",15009,4
"9513",2018,"November",16001,2
"9514",2018,"November",16005,2
"9515",2018,"November",16013,2
"9516",2018,"November",16017,2
"9517",2018,"November",16019,2
"9518",2018,"November",16027,2
"9519",2018,"November",16069,2
"9520",2018,"November",16083,2
"9521",2018,"November",17001,2
"9522",2018,"November",17007,2
"9523",2018,"November",17019,3
"9524",2018,"November",17029,2
"9525",2018,"November",17031,40
"9526",2018,"November",17037,2
"9527",2018,"November",17043,4
"9528",2018,"November",17049,2
"9529",2018,"November",17077,2
"9530",2018,"November",17089,6
"9531",2018,"November",17091,2
"9532",2018,"November",17095,2
"9533",2018,"November",17097,4
"9534",2018,"November",17099,2
"9535",2018,"November",17103,2
"9536",2018,"November",17109,2
"9537",2018,"November",17111,12
"9538",2018,"November",17113,2
"9539",2018,"November",17119,2
"9540",2018,"November",17143,2
"9541",2018,"November",17161,2
"9542",2018,"November",17163,4
"9543",2018,"November",17167,5
"9544",2018,"November",17197,6
"9545",2018,"November",17201,2
"9546",2018,"November",18003,5
"9547",2018,"November",18005,2
"9548",2018,"November",18035,7
"9549",2018,"November",18039,2
"9550",2018,"November",18067,2
"9551",2018,"November",18083,2
"9552",2018,"November",18089,10
"9553",2018,"November",18091,2
"9554",2018,"November",18095,2
"9555",2018,"November",18097,5
"9556",2018,"November",18105,3
"9557",2018,"November",18127,4
"9558",2018,"November",18133,3
"9559",2018,"November",18141,4
"9560",2018,"November",18157,5
"9561",2018,"November",18163,2
"9562",2018,"November",18167,2
"9563",2018,"November",18177,2
"9564",2018,"November",19013,2
"9565",2018,"November",19057,3
"9566",2018,"November",19061,2
"9567",2018,"November",19103,14
"9568",2018,"November",19113,2
"9569",2018,"November",19137,2
"9570",2018,"November",19153,9
"9571",2018,"November",19163,2
"9572",2018,"November",19169,3
"9573",2018,"November",19181,2
"9574",2018,"November",19191,2
"9575",2018,"November",20011,2
"9576",2018,"November",20045,2
"9577",2018,"November",20091,2
"9578",2018,"November",20161,5
"9579",2018,"November",20169,2
"9580",2018,"November",20173,5
"9581",2018,"November",20177,2
"9582",2018,"November",21021,2
"9583",2018,"November",21047,2
"9584",2018,"November",21059,2
"9585",2018,"November",21067,4
"9586",2018,"November",21073,2
"9587",2018,"November",21093,2
"9588",2018,"November",21111,4
"9589",2018,"November",21117,2
"9590",2018,"November",21145,2
"9591",2018,"November",21173,3
"9592",2018,"November",21185,2
"9593",2018,"November",21205,2
"9594",2018,"November",21209,2
"9595",2018,"November",21227,2
"9596",2018,"November",22017,2
"9597",2018,"November",22019,2
"9598",2018,"November",22033,2
"9599",2018,"November",22051,2
"9600",2018,"November",22055,2
"9601",2018,"November",22071,2
"9602",2018,"November",22079,2
"9603",2018,"November",22103,2
"9604",2018,"November",23001,2
"9605",2018,"November",23003,2
"9606",2018,"November",23005,5
"9607",2018,"November",23007,12
"9608",2018,"November",23009,2
"9609",2018,"November",23011,4
"9610",2018,"November",23013,2
"9611",2018,"November",23015,2
"9612",2018,"November",23017,2
"9613",2018,"November",23019,2
"9614",2018,"November",23027,2
"9615",2018,"November",23029,2
"9616",2018,"November",23031,4
"9617",2018,"November",24001,2
"9618",2018,"November",24003,2
"9619",2018,"November",24005,4
"9620",2018,"November",24021,2
"9621",2018,"November",24025,3
"9622",2018,"November",24027,2
"9623",2018,"November",24031,7
"9624",2018,"November",24033,5
"9625",2018,"November",24043,2
"9626",2018,"November",24045,2
"9627",2018,"November",24510,16
"9628",2018,"November",25001,12
"9629",2018,"November",25003,12
"9630",2018,"November",25005,6
"9631",2018,"November",25007,2
"9632",2018,"November",25009,30
"9633",2018,"November",25011,8
"9634",2018,"November",25013,9
"9635",2018,"November",25015,12
"9636",2018,"November",25017,29
"9637",2018,"November",25019,2
"9638",2018,"November",25021,2
"9639",2018,"November",25023,8
"9640",2018,"November",25025,16
"9641",2018,"November",25027,7
"9642",2018,"November",26021,4
"9643",2018,"November",26025,2
"9644",2018,"November",26033,4
"9645",2018,"November",26047,2
"9646",2018,"November",26049,4
"9647",2018,"November",26055,2
"9648",2018,"November",26065,6
"9649",2018,"November",26075,2
"9650",2018,"November",26077,4
"9651",2018,"November",26081,7
"9652",2018,"November",26091,2
"9653",2018,"November",26093,2
"9654",2018,"November",26099,2
"9655",2018,"November",26103,2
"9656",2018,"November",26111,2
"9657",2018,"November",26125,7
"9658",2018,"November",26137,2
"9659",2018,"November",26139,2
"9660",2018,"November",26145,2
"9661",2018,"November",26161,15
"9662",2018,"November",26163,14
"9663",2018,"November",26165,2
"9664",2018,"November",27005,2
"9665",2018,"November",27007,2
"9666",2018,"November",27013,10
"9667",2018,"November",27017,5
"9668",2018,"November",27031,2
"9669",2018,"November",27035,2
"9670",2018,"November",27053,11
"9671",2018,"November",27055,3
"9672",2018,"November",27067,2
"9673",2018,"November",27071,2
"9674",2018,"November",27103,2
"9675",2018,"November",27109,2
"9676",2018,"November",27111,2
"9677",2018,"November",27123,7
"9678",2018,"November",27131,2
"9679",2018,"November",27137,4
"9680",2018,"November",27141,4
"9681",2018,"November",27145,2
"9682",2018,"November",27159,2
"9683",2018,"November",27169,4
"9684",2018,"November",28035,4
"9685",2018,"November",28045,2
"9686",2018,"November",28047,9
"9687",2018,"November",28049,5
"9688",2018,"November",28071,2
"9689",2018,"November",28075,2
"9690",2018,"November",28081,5
"9691",2018,"November",28105,2
"9692",2018,"November",29019,7
"9693",2018,"November",29021,2
"9694",2018,"November",29031,5
"9695",2018,"November",29051,2
"9696",2018,"November",29077,4
"9697",2018,"November",29091,2
"9698",2018,"November",29095,7
"9699",2018,"November",29097,2
"9700",2018,"November",29189,2
"9701",2018,"November",29510,4
"9702",2018,"November",30029,5
"9703",2018,"November",30031,12
"9704",2018,"November",30041,2
"9705",2018,"November",30047,2
"9706",2018,"November",30049,5
"9707",2018,"November",30063,2
"9708",2018,"November",30067,2
"9709",2018,"November",30093,4
"9710",2018,"November",30111,2
"9711",2018,"November",31001,2
"9712",2018,"November",31013,2
"9713",2018,"November",31019,2
"9714",2018,"November",31045,2
"9715",2018,"November",31055,4
"9716",2018,"November",31079,2
"9717",2018,"November",31089,2
"9718",2018,"November",31109,5
"9719",2018,"November",31111,2
"9720",2018,"November",31119,4
"9721",2018,"November",31127,2
"9722",2018,"November",31137,2
"9723",2018,"November",31145,4
"9724",2018,"November",31157,2
"9725",2018,"November",31179,2
"9726",2018,"November",32003,15
"9727",2018,"November",32007,2
"9728",2018,"November",32023,3
"9729",2018,"November",32031,7
"9730",2018,"November",32510,5
"9731",2018,"November",33003,2
"9732",2018,"November",33005,2
"9733",2018,"November",33009,2
"9734",2018,"November",33011,8
"9735",2018,"November",33013,2
"9736",2018,"November",33015,2
"9737",2018,"November",34001,2
"9738",2018,"November",34003,14
"9739",2018,"November",34005,2
"9740",2018,"November",34007,2
"9741",2018,"November",34009,2
"9742",2018,"November",34013,10
"9743",2018,"November",34015,2
"9744",2018,"November",34017,14
"9745",2018,"November",34019,2
"9746",2018,"November",34021,6
"9747",2018,"November",34023,2
"9748",2018,"November",34025,6
"9749",2018,"November",34027,2
"9750",2018,"November",34029,3
"9751",2018,"November",34031,3
"9752",2018,"November",34037,2
"9753",2018,"November",34039,2
"9754",2018,"November",35001,5
"9755",2018,"November",35005,2
"9756",2018,"November",35013,2
"9757",2018,"November",35028,2
"9758",2018,"November",35029,2
"9759",2018,"November",35035,2
"9760",2018,"November",35041,2
"9761",2018,"November",35045,2
"9762",2018,"November",35049,8
"9763",2018,"November",35051,2
"9764",2018,"November",35053,2
"9765",2018,"November",35055,2
"9766",2018,"November",36001,11
"9767",2018,"November",36005,2
"9768",2018,"November",36007,2
"9769",2018,"November",36009,2
"9770",2018,"November",36011,2
"9771",2018,"November",36013,6
"9772",2018,"November",36019,2
"9773",2018,"November",36021,4
"9774",2018,"November",36023,2
"9775",2018,"November",36025,2
"9776",2018,"November",36027,6
"9777",2018,"November",36029,16
"9778",2018,"November",36033,2
"9779",2018,"November",36037,2
"9780",2018,"November",36045,2
"9781",2018,"November",36047,5
"9782",2018,"November",36051,2
"9783",2018,"November",36055,3
"9784",2018,"November",36059,6
"9785",2018,"November",36061,26
"9786",2018,"November",36063,2
"9787",2018,"November",36067,18
"9788",2018,"November",36069,4
"9789",2018,"November",36071,2
"9790",2018,"November",36075,2
"9791",2018,"November",36077,2
"9792",2018,"November",36081,11
"9793",2018,"November",36085,3
"9794",2018,"November",36087,3
"9795",2018,"November",36089,4
"9796",2018,"November",36095,2
"9797",2018,"November",36101,2
"9798",2018,"November",36103,16
"9799",2018,"November",36109,10
"9800",2018,"November",36111,4
"9801",2018,"November",36113,4
"9802",2018,"November",36119,10
"9803",2018,"November",37021,7
"9804",2018,"November",37023,2
"9805",2018,"November",37035,2
"9806",2018,"November",37037,2
"9807",2018,"November",37049,2
"9808",2018,"November",37051,4
"9809",2018,"November",37063,2
"9810",2018,"November",37067,2
"9811",2018,"November",37069,2
"9812",2018,"November",37081,2
"9813",2018,"November",37087,2
"9814",2018,"November",37089,2
"9815",2018,"November",37099,2
"9816",2018,"November",37119,4
"9817",2018,"November",37125,2
"9818",2018,"November",37129,4
"9819",2018,"November",37133,2
"9820",2018,"November",37135,5
"9821",2018,"November",37147,4
"9822",2018,"November",37151,2
"9823",2018,"November",37175,2
"9824",2018,"November",37183,16
"9825",2018,"November",37189,2
"9826",2018,"November",37191,2
"9827",2018,"November",38015,5
"9828",2018,"November",38017,4
"9829",2018,"November",38035,2
"9830",2018,"November",39003,2
"9831",2018,"November",39009,2
"9832",2018,"November",39035,13
"9833",2018,"November",39049,5
"9834",2018,"November",39061,6
"9835",2018,"November",39089,2
"9836",2018,"November",39093,8
"9837",2018,"November",39095,2
"9838",2018,"November",39099,4
"9839",2018,"November",39105,2
"9840",2018,"November",39107,2
"9841",2018,"November",39113,2
"9842",2018,"November",39139,2
"9843",2018,"November",39141,2
"9844",2018,"November",39151,2
"9845",2018,"November",39153,2
"9846",2018,"November",39157,2
"9847",2018,"November",39167,4
"9848",2018,"November",39169,2
"9849",2018,"November",39171,2
"9850",2018,"November",40013,2
"9851",2018,"November",40027,2
"9852",2018,"November",40031,2
"9853",2018,"November",40101,2
"9854",2018,"November",40109,8
"9855",2018,"November",40143,2
"9856",2018,"November",41001,2
"9857",2018,"November",41003,2
"9858",2018,"November",41005,5
"9859",2018,"November",41007,2
"9860",2018,"November",41009,4
"9861",2018,"November",41011,4
"9862",2018,"November",41015,4
"9863",2018,"November",41017,2
"9864",2018,"November",41027,2
"9865",2018,"November",41029,5
"9866",2018,"November",41031,2
"9867",2018,"November",41033,2
"9868",2018,"November",41035,2
"9869",2018,"November",41037,2
"9870",2018,"November",41039,13
