"","county","count","month","year","state"
"529","WESTON",3761,"November","2018","WY"
"530","ALBANY",20097,"December","2018","WY"
"531","BIG HORN",5982,"December","2018","WY"
"532","CAMPBELL",19928,"December","2018","WY"
"533","CARBON",7230,"December","2018","WY"
"534","CONVERSE",7133,"December","2018","WY"
"535","CROOK",4231,"December","2018","WY"
"536","FREMONT",19228,"December","2018","WY"
"537","GOSHEN",6490,"December","2018","WY"
"538","HOT SPRINGS",2883,"December","2018","WY"
"539","JOHNSON",5040,"December","2018","WY"
"540","LARAMIE",45973,"December","2018","WY"
"541","LINCOLN",10202,"December","2018","WY"
"542","NATRONA",36373,"December","2018","WY"
"543","NIOBRARA",1506,"December","2018","WY"
"544","PARK",16792,"December","2018","WY"
"545","PLATTE",4980,"December","2018","WY"
"546","SHERIDAN",16215,"December","2018","WY"
"547","SUBLETTE",4928,"December","2018","WY"
"548","SWEETWATER",18868,"December","2018","WY"
"549","TETON",15231,"December","2018","WY"
"550","UINTA",9424,"December","2018","WY"
"551","WASHAKIE",4160,"December","2018","WY"
"552","WESTON",3822,"December","2018","WY"
"553","ALBANY",20081,"January","2019","WY"
"554","BIG HORN",5979,"January","2019","WY"
"555","CAMPBELL",19902,"January","2019","WY"
"556","CARBON",7230,"January","2019","WY"
"557","CONVERSE",7020,"January","2019","WY"
"558","CROOK",4219,"January","2019","WY"
"559","FREMONT",19189,"January","2019","WY"
"560","GOSHEN",6475,"January","2019","WY"
"561","HOT SPRINGS",2894,"January","2019","WY"
"562","JOHNSON",5048,"January","2019","WY"
"563","LARAMIE",45907,"January","2019","WY"
"564","LINCOLN",10213,"January","2019","WY"
"565","NATRONA",36321,"January","2019","WY"
"566","NIOBRARA",1487,"January","2019","WY"
"567","PARK",16780,"January","2019","WY"
"568","PLATTE",4985,"January","2019","WY"
"569","SHERIDAN",16206,"January","2019","WY"
"570","SUBLETTE",4928,"January","2019","WY"
"571","SWEETWATER",18867,"January","2019","WY"
"572","TETON",15269,"January","2019","WY"
"573","UINTA",9449,"January","2019","WY"
"574","WASHAKIE",4163,"January","2019","WY"
"575","WESTON",2944,"January","2019","WY"
"576","ALBANY",14902,"February","2019","WY"
"577","BIG HORN",5961,"February","2019","WY"
"578","CAMPBELL",19883,"February","2019","WY"
