"","county","count","month","year","state"
"548","Elmore",9885,NA,"2017","ID"
"549","Franklin",6133,NA,"2017","ID"
"550","Fremont",6548,NA,"2017","ID"
"551","Gem",9184,NA,"2017","ID"
"552","Gooding",6024,NA,"2017","ID"
"553","Idaho",9360,NA,"2017","ID"
"554","Jefferson",12968,NA,"2017","ID"
"555","Jerome",7804,NA,"2017","ID"
"556","Kootenai",76105,NA,"2017","ID"
"557","Latah",21587,NA,"2017","ID"
"558","Lemhi",4704,NA,"2017","ID"
"559","Lewis",1910,NA,"2017","ID"
"560","Lincoln",2026,NA,"2017","ID"
"561","Madison",18018,NA,"2017","ID"
"562","Minidoka",7692,NA,"2017","ID"
"563","Nez Perce",20835,NA,"2017","ID"
"564","Oneida",2419,NA,"2017","ID"
"565","Owyhee",4774,NA,"2017","ID"
"566","Payette",10406,NA,"2017","ID"
"567","Power",3247,NA,"2017","ID"
"568","Shoshone",6250,NA,"2017","ID"
"569","Teton",5844,NA,"2017","ID"
"570","Twin Falls",34355,NA,"2017","ID"
"571","Valley",6019,NA,"2017","ID"
"572","Washington",5019,NA,"2017","ID"
"573","Total",799396,NA,"2017","ID"
"574","Ada",230589,"04","2018","ID"
"575","Adams",2460,"04","2018","ID"
"576","Bannock",39857,"04","2018","ID"
"577","Bear Lake",3254,"04","2018","ID"
"578","Benewah",4978,"04","2018","ID"
"579","Bingham",18979,"04","2018","ID"
"580","Blaine",12527,"04","2018","ID"
"581","Boise",4471,"04","2018","ID"
"582","Bonner",24397,"04","2018","ID"
"583","Bonneville",50528,"04","2018","ID"
"584","Boundary",5977,"04","2018","ID"
"585","Butte",1433,"04","2018","ID"
"586","Camas",663,"04","2018","ID"
"587","Canyon",84266,"04","2018","ID"
"588","Caribou",3619,"04","2018","ID"
"589","Cassia",9190,"04","2018","ID"
"590","Clark",363,"04","2018","ID"
"591","Clearwater",4300,"04","2018","ID"
"592","Custer",2736,"04","2018","ID"
"593","Elmore",9889,"04","2018","ID"
"594","Franklin",6078,"04","2018","ID"
"595","Fremont",6502,"04","2018","ID"
"596","Gem",9253,"04","2018","ID"
"597","Gooding",6024,"04","2018","ID"
"598","Idaho",9491,"04","2018","ID"
"599","Jefferson",12888,"04","2018","ID"
"600","Jerome",7763,"04","2018","ID"
"601","Kootenai",76232,"04","2018","ID"
"602","Latah",21696,"04","2018","ID"
"603","Lemhi",4734,"04","2018","ID"
"604","Lewis",1991,"04","2018","ID"
"605","Lincoln",2098,"04","2018","ID"
"606","Madison",17977,"04","2018","ID"
"607","Minidoka",7645,"04","2018","ID"
"608","Nez Perce",20766,"04","2018","ID"
"609","Oneida",2429,"04","2018","ID"
"610","Owyhee",4766,"04","2018","ID"
"611","Payette",10502,"04","2018","ID"
"612","Power",3233,"04","2018","ID"
"613","Shoshone",6283,"04","2018","ID"
"614","Teton",5960,"04","2018","ID"
"615","Twin Falls",34143,"04","2018","ID"
"616","Valley",6116,"04","2018","ID"
"617","Washington",5033,"04","2018","ID"
"618","Total",804079,"04","2018","ID"
"619","Ada",232473,"05","2018","ID"
"620","Adams",2498,"05","2018","ID"
"621","Bannock",40312,"05","2018","ID"
"622","Bear Lake",3288,"05","2018","ID"
"623","Benewah",4999,"05","2018","ID"
"624","Bingham",19032,"05","2018","ID"
"625","Blaine",12592,"05","2018","ID"
"626","Boise",4515,"05","2018","ID"
"627","Bonner",24615,"05","2018","ID"
"628","Bonneville",50818,"05","2018","ID"
"629","Boundary",6037,"05","2018","ID"
"630","Butte",1436,"05","2018","ID"
"631","Camas",667,"05","2018","ID"
"632","Canyon",84962,"05","2018","ID"
"633","Caribou",3625,"05","2018","ID"
"634","Cassia",9193,"05","2018","ID"
"635","Clark",362,"05","2018","ID"
"636","Clearwater",4322,"05","2018","ID"
"637","Custer",2746,"05","2018","ID"
"638","Elmore",9948,"05","2018","ID"
"639","Franklin",6094,"05","2018","ID"
"640","Fremont",6544,"05","2018","ID"
"641","Gem",9296,"05","2018","ID"
"642","Gooding",6035,"05","2018","ID"
"643","Idaho",9513,"05","2018","ID"
"644","Jefferson",12962,"05","2018","ID"
"645","Jerome",7811,"05","2018","ID"
"646","Kootenai",76929,"05","2018","ID"
"647","Latah",21802,"05","2018","ID"
"648","Lemhi",4733,"05","2018","ID"
"649","Lewis",1999,"05","2018","ID"
